Pequeñas burbujas ... me hacen feliz ... ¡No quiero compartir!,"En primer lugar, hay una diferencia cuando bebes algo fuera de la caja versus el vaso. Una gran diferencia. <br /><br /> Estaba paseando por mi tienda local de alimentos saludables y vi que este producto estaba empaquetado en una botella. Cogí ese tonto del estante más rápido de lo que podrías pestañear. <br /><br /> Había probado esta marca visitando una ciudad más grande hace más de un año. Solo para descubrir cuando llegué a casa que no vendieron la versión enlatada en mi tienda. Estaba muy deprimido, pero no estaba dispuesto a ordenar casos de estas cosas en línea. <br /><br /> He probado las otras marcas. Este es, de lejos, el mejor. Podría ser porque está en un vaso. No soy un probador de sabor de alta gama, pero sé que hay una gran diferencia. Y esto es como el vino ... mejor servido cuando está frío. Por lo tanto, estar en una botella de vidrio marca la diferencia en el mundo. Supongo que podrías hacer esa analogía de vino en caja versus embotellado. Siempre tomaré la botella en caja, incluso si la caja es más rentable por tu dinero. Soy un entusiasta Me encanta saborear comida y bebida. <br /><br /> Mucha gente menciona que es demasiado caro. ¿Comparado con que? Y si notas que no lo está vendiendo Amazon, es un distribuidor que usa Amazon como un portal para anunciarlo y venderlo. El envío gratuito se pone realmente en el costo del precio de un caso. Podrían reducir el precio, pero probablemente diría $ 10- $ 15.00 por envío. Realmente no haría la diferencia. <br /><br /> Pero estoy feliz de que esté en mi tienda local de alimentos saludables. No estoy listo para comprar esto por el caso. Woohoo Gracias, Taste Nirvana. Esto realmente es &quot;Felicidad en una botella&quot;. Ve a buscar el tuyo. No estoy compartiendo ;)"
Me encantan estas cosas!,"Esta marca es un poco difícil de encontrar en las tiendas, ya que no creo que sea llevada por ninguna de las principales cadenas de supermercados. Lo descubrí en Au Bon Pain y noté que, a diferencia de otras marcas que he probado, esta no es de concentrado y no tiene nada agregado, es solo agua de coco pura sin adulterar, por lo que la calidad no puede mejorar mucho. La otra cosa que realmente me gusta es que es un recipiente de vidrio en lugar de papel o plástico, por lo que el sabor no se ve comprometido. Estas cosas solo valen 5 estrellas para mí, pero hay un par de cosas que sugeriría para que sea aún mejor. Primero, esto no es realmente pulpa de la forma en que lo pensarías por tu experiencia con jugos de frutas donde hay pedazos pulverizados, muy pequeños y bebibles flotando en el líquido; Estos son trozos de coco cortado en cubitos que debes masticar mientras bebes. Para mí, esto estaría bien si fueran toda la carne suave que esperarías de un cocunut joven, pero muchas de las piezas son más duras, lo que es desagradable en una bebida. En segundo lugar, 9.5 onzas no son muy útiles, me gustaría ver que aumentara al menos a 12 oz, luego sentiría que estoy obteniendo una cantidad adecuada para mi dinero y duraría más tiempo y se apagaría mejor."
¡¡¡¡delicioso!!!!,"Si te gusta el agua de coco, ¡te encantará Taste Nirvana! Tiene trozos de coco. No solo unos pocos, tiene muchos pedacitos."
Lo amarás,"Esta es una excelente agua de coco y no tiene azúcar agregada. todo es natural y usan coco maduro, no coco joven."
Coco natural?,"Bastante cerca del sabor de un coco recién abierto. Me gustaría saber más sobre el proceso para obtener esta agua para comprender lo que significa &quot;agua de coco natural&quot;. Los sabrosos trozos de pulpa jugosa en el producto agregan una complejidad adicional y hacen de esta una bebida muy refrescante. El coco fresco es gelatinoso y no tan pulposo, pero sigue siendo sabroso."
"El agua de coco con mejor sabor que he probado, un poco cara en estas botellas","En cuanto al sabor, este es el mejor agua de coco que he probado. No he probado todas las otras marcas, por lo que solo estoy comparando esto con el agua de coco ordenada en restaurantes (que creo que generalmente está endulzada, por lo que realmente no es una comparación justa), Vitacoco y Amy y Brian&#39;s. Vitacoco usa cocos brasileños, mientras que Taste Nirvana y Amy y Brian usan cocos tailandeses. Parece que Taste Nirvana y Amy y Brian son naturalmente más dulces que Vitacoco, y Taste Nirvana es el más dulce. Sin embargo, este es un buen dulce, ya que todas estas tres marcas no tienen azúcares añadidos. Si bien me ha gustado todo el agua de coco que he probado, Vitacoco puede tener un sabor ligeramente más salado y menos dulce, mientras que Taste Nirvana tiene un sabor increíble con la cantidad justa de dulzura. También me gustó la pulpa, aunque algunas de las piezas parecen ser de cocos más maduros en lugar de las pulpas jóvenes casi de gelatina a las que estoy acostumbrado en algunos restaurantes. <br /><br /> La única razón por la que saqué una estrella es por el precio. Estas botellas de 9.5 oz no son la forma más económica de comprar Taste Nirvana. De hecho, al precio actual, esto cuesta tanto como pagué en la cafetería por botellas individuales. Para obtener la mejor oferta en esta marca, compre <a href=""http://www.amazon.com/gp/product/B004OW342G"">agua de coco con pulpa Taste Nirvana Real, 16.2 onzas (paquete de 12)</a> . <br /><br /> Quería probar esta marca porque mucha gente dice que Taste Nirvana o Amy y Brian tienen el mejor sabor, y tendría que darle mi voto a Taste Nirvana. Espero que algún día pruebe un coco fresco y tal vez eso obtenga mi voto, pero si eres como yo y no tienes cocoteros cerca, prueba esto. ¡Disfrutar!"
¡Agua de coco favorita!,"¡Este es mi agua de coco favorita! Después de haber viajado por Asia y de poder hacer que alguien trepara a un árbol para cosechar un coco y luego lo abriera con un machete, nada de lo que encontré en la tienda se acercó ... hasta que encontré Taste Nirvana. Las otras marcas son en su mayoría de cocos brasileños, mientras que esta marca utiliza cocos de Tailandia y hace la diferencia. Verdaderamente felicidad en una botella. Es un poco caro, ¡pero no puedo tener suficiente!"
¡La mejor degustación hasta ahora!,"Tenía cocoteros creciendo en mi patio trasero en el sudeste asiático, y disfrutaba beber agua de coco directamente del propio coco. Saborear el agua de coco real con pulpa Nirvana es lo más parecido a lo real que he encontrado."
¡La mejor bebida del mundo!,"EN MI HUMILDE OPINIÓN. Simplemente no hay una mejor bebida en la Tierra. Como necesito agregar algunas palabras más, vea la oración anterior."
¡Ni siquiera cerca del agua de coco!,"¡El agua de coco no debe ser endulzada! En realidad, &quot;NUNCA SE DEBE AGREGAR NINGÚN AZÚCAR&quot; es una costumbre estadounidense que arruina el verdadero sabor del agua de coco. Viví en Jamaica durante 4 años y las bahamas para 2, y el agua de coco del coco real no tiene azúcar agregada, es natural. <br /> Seguiré comprando los cocos de cáscara dura marrón en el supermercado y beberé que es más natural y sin alteraciones. Estas aguas de coco en caja, enlatadas y envasadas son desagradables, todavía tengo que probar una marca, una de las muchas que he probado que me hará querer comprarla."
Gran mostaza,Esto arruinará la mostaza del supermercado para ti. Alta calidad y la cantidad justa de mordida para que la comida brille.
Mostaza picante,"He probado demasiadas mostazas diferentes que dicen ser picantes, pero se quedan cortas. Esto se extiende fácilmente y no es ni demasiado grueso ni demasiado delgado. En realidad tiene suficiente calor al gusto, sin ser excesivo. ¡Esta mostaza sería una gran adición a las salsas, adobos, aderezos para ensaladas, o simplemente para mojar! Recomendaría este producto, para cualquiera que esté buscando una mostaza con cierto calor."
Muy sabroso,"Un pastel muy sabroso. El pastel estaba sorprendentemente húmedo, y la salsa de ron con caramelo era muy dulce pero no demasiado abrumadora. Definitivamente volveremos a comprar este producto."
Pastel de ron impresionante,"El pastel era un poco más pequeño de lo que pensaba, pero estaba delicioso. Mi esposo y yo lo disfrutamos tanto, ¡estamos ordenando más para Navidad!"
Tulsi Sweet Rose Tea,"Este té en realidad sabe como huele una rosa. Es como beber rosas cuando lo bebes. Me alegro de que se pueda comprar en Amazon porque busqué en todas las tiendas de alimentos habituales, así como en las tiendas más inusuales, como Trader Joes, que tienen productos alimenticios inusuales y no pude encontrarlo."
¡¡Sin calor!!,"Dice pimientos Habenero en los ingredientes, pero supongo que simplemente lo agitaron sobre la botella cerrada. Huele a melaza y salsa de soja. Sabe a melaza y salsa de soja. Absolutamente aburrido."
¡Sabroso!,Gran salsa! Utilizado en muchos restaurantes jamaicanos para ayudar con el calor del condimento idiota. La mayoría usa el condimento de jerk de Walkerwood para hacer el idiota y lo vierte más tarde en el idiota o el arroz.
no auténtico,"Sabe demasiado dulce, que Jerk Seasoning no es. El bosque de Walker es el más auténtico al gusto. Esto fue un desperdicio."
No malgastes tu dinero,"Pensé en probar esto, ¡pero me quedo con mi SALSA DE TÍO JOES JERK! Esto es dulce y no caliente ... debe estar caliente si van a poner idiota en la etiqueta"
Gran servicio,"Pedido recibido dentro de los 7 días hábiles. El producto recibido no tenía la misma etiqueta que la ilustrada, aunque la redacción era la misma. Además, el producto no tenía el mismo sabor que el producto ilustrado (que habíamos comprado previamente localmente). Supongo que el fabricante no solo ha cambiado la etiqueta de este producto, sino también la receta. El distribuidor brindó un servicio excelente y hemos decidido mantener la salsa que recibimos, solo tenemos que hacer nuestras propias modificaciones para nuestra receta de verduras a la parrilla que hemos usado en el pasado. Gracias por otro gran distribuidor de los productos que nos gustan. <a href=""http://www.amazon.com/gp/product/B001EO5ZFQ"">World Harbors Jamican Style Jerk Sauce, Botella de 16 onzas, (Paquete de 6)</a>"
"Quizás no sea auténtico, ¡pero es delicioso!","¡ME ENCANTA esta salsa! Es dulce y melaza, con una pequeña patada de calor. Lo uso para hacer pollo o cerdo hawaiano todo el tiempo. Nunca he tenido un auténtico idiota jamaicano, así que no puedo garantizar la precisión allí, pero a toda mi familia le encanta este: D"
Ñam!,"¡Me encanta esta salsa! Solía comprarlo en mi supermercado local, pero han dejado de venderlo. Acabo de pedir un paquete de seis y va a durar mucho tiempo. A la mayoría de las personas que conozco que han probado esto no les gusta, pero al mismo tiempo encuentro el sabor dulce y un poco fuerte. ¡He estado tratando de encontrar un sustituto durante meses! ¡Estoy tan contento de haber encontrado esto en Amazon! :)"
Salsa Con Una Patada Sin Cebollas,"Solíamos comprar esta salsa en nuestro supermercado local que cerró en septiembre. Afortunadamente, pudimos encontrarlo en Amazon. Tienes que comprar un paquete de 6 pero la fecha de vencimiento es marzo de 2012. Los pimientos habaneros le dan una patada a pesar de que no tiene cebollas. Soy alérgico a las cebollas, así que este es un producto bienvenido. Muy difícil de encontrar una buena salsa sin cebolla."
Me encanta esta salsa!,"Esta salsa tiene la combinación perfecta de calor dulce, picante y suave que es perfecta para usar con una familia. El picante no está dominado por la pimienta de Jamaica, como algunas otras marcas. ¡Rocía esto en la piña a la parrilla para Jerk Turkey Burgers y también te enamorará! Mi único problema es encontrarlo en las tiendas de nuestra pequeña ciudad ... he tenido que ir a internet, pero merece la pena."
